fold,horizon,status,train_n,test_n,raw_auc,raw_msr,raw_x0,raw_x1,filtered_auc,filtered_msr,filtered_x0,filtered_x1,residual_auc,residual_msr,residual_x0,residual_x1,error
Auction_ZScore_CF_7,k=100,ok,241347,37558,0.5356249952999583,0.24912498829121,0.011305428458011347,-0.07774939198921284,0.5377676474314756,0.2489586900453738,0.011353011710814124,-0.09182432613014237,0.5195065557320113,0.24974991473503494,0.012441306219053422,0.10242220999725488,
Auction_ZScore_CF_8,k=10,ok,118463,15490,0.6015450091736243,0.24260243933993036,0.0032200392473114513,-0.5046643432054044,0.5383052410955429,0.24851042075433238,0.0036423002793851494,-0.22557101150796788,0.6748135567722446,0.23110207548536094,0.006312247063808781,-2.760597759296569,
Auction_ZScore_CF_8,k=20,ok,160751,21085,0.5037856732194094,0.2500108989469384,0.011729878152082625,0.026179006170973747,0.5463006335007734,0.24894598784858915,0.012529167073251848,0.20659451242538956,0.5989445027770205,0.24180535092744657,0.012145216491187345,-1.7173192192421187,
Auction_ZScore_CF_8,k=30,ok,192371,25194,0.5234093148923501,0.24956332611437823,0.01602505477249313,-0.11407022256497035,0.5046087764181763,0.24994987889737263,0.016239520787655337,-0.045556967156374355,0.539836479574,0.24814151007567953,0.016484228803474277,-0.6913105408530034,
Auction_ZScore_CF_8,k=50,ok,232481,30918,0.5307002266387285,0.24922061132978365,0.023752932274146446,-0.15154166462542512,0.5309522394680755,0.24919881030951266,0.023759256350797505,-0.17146447060280096,0.5263913579308305,0.25007162015239015,0.024342884724984158,0.10664885675406711,
Auction_ZScore_CF_8,k=100,ok,278905,38684,0.5220692547135894,0.24964897828799648,0.02805633676433512,-0.09490408070036037,0.5210309084761077,0.24962813557277194,0.0277722855503123,-0.11050855858550679,0.5165154415410668,0.2501304863122838,0.029026876824236526,0.10582769858676733,
Auction_ZScore_CF_9,k=10,ok,133953,10555,0.6063441562530927,0.24135524538559616,-0.006019445643044195,-0.5085736570800115,0.5492552427734745,0.24767673410318522,0.00033339107758365233,-0.2246688415374855,0.6715221541478862,0.23108942204884847,-0.0061973412716499355,-2.7992345364260487,
Auction_ZScore_CF_9,k=20,ok,181836,14486,0.4964529243419418,0.2499721988125229,0.010770085557002264,0.024611238878392377,0.5349913456137736,0.24970787274561712,0.013288423495165225,0.20886437979141675,0.6034148049228747,0.24181019513231847,0.0038600492338098386,-1.7282787399306325,
Auction_ZScore_CF_9,k=30,ok,217565,17401,0.5332125170449122,0.24897851602358015,0.013546330998736263,-0.11566382462237512,0.5173631744116303,0.2495924933603246,0.014898655043383347,-0.04341923889988959,0.540941419246001,0.24839722728370645,0.012756745695320329,-0.7189892063400304,
Auction_ZScore_CF_9,k=50,ok,263399,21366,0.5480062565488087,0.2481270054028407,0.01942812813067418,-0.15474484447844197,0.552732946523067,0.24781411791618355,0.019860417060747444,-0.17230207097494257,0.5310605012750068,0.24968684718675105,0.022245431021949175,0.07756171914746302,
Auction_ZScore_CF_9,k=100,ok,317589,26388,0.5496263539714493,0.2484681490717251,0.022387049046385856,-0.09942753382299287,0.5515861505064569,0.24830356354799474,0.02268501546385889,-0.11332543661205242,0.5093616987313994,0.2496958701726264,0.02463885405894812,0.08606856052672378,
Auction_MinMax_CF_1,k=10,ok,15065,15974,0.5580338674356515,0.24746613292992875,-0.12043342989580574,-0.49013767403493386,0.5149020461190246,0.24937094406222343,-0.011672722596469388,-0.15823280951521856,0.5419618143623461,0.24896679700228003,-0.05666011564883301,-0.5831045712471036,
Auction_MinMax_CF_1,k=20,ok,20671,21358,0.5359950048521827,0.24918605448530778,0.051769331520222436,0.1649314650239752,0.5533095187913555,0.24932235305400396,0.06132245539450627,0.3351423037497311,0.48417501349466147,0.2502295379189386,-0.0006849106452633189,-0.07822219727492227,
Auction_MinMax_CF_1,k=30,ok,24889,25478,0.5064833642763902,0.24992098728778692,0.013001589884611217,0.005416273714347944,0.5014991913991419,0.2500529751762394,0.01909081907372205,0.047144284811089926,0.48231295127321294,0.2500766906516395,0.007288782079312846,-0.04018968896853637,
Auction_MinMax_CF_1,k=50,ok,30068,30572,0.4995718014853429,0.24986750885023729,0.0162018324724394,0.0008295599428636332,0.5270030408887261,0.2493130922436986,-0.0015883169570184708,-0.10598961194969406,0.5322364054364304,0.2493240531943104,0.027301180826342062,0.11638286992899671,
Auction_MinMax_CF_1,k=100,ok,36147,36397,0.5043472542875662,0.2500163405823947,0.07203425864464333,0.15608653696143748,0.5199467652729343,0.24970377650449968,0.030326743451724203,-0.006435955345833492,0.5329957751448551,0.24888358308344014,0.054990533914852806,0.25286467993538375,
Auction_MinMax_CF_2,k=10,ok,31039,10735,0.5835780256243152,0.2451609798156363,-0.10198043021199865,-0.4461957487146633,0.5274771349348866,0.24922507380487804,-0.014010551718724826,-0.23368040486325342,0.5657383554150637,0.2467801614809765,-0.03600066278014129,-0.47205660810905703,
Auction_MinMax_CF_2,k=20,ok,42029,14780,0.5182647710836804,0.2500688793851632,0.08069400255756702,0.19901407777568983,0.5445978405784155,0.24971110396918647,0.0766591628231538,0.3100289145665208,0.49461518636016244,0.2502333465241772,0.02928523318710774,0.02649561958041706,
Auction_MinMax_CF_2,k=30,ok,50367,17796,0.48617905037132036,0.2503428354944205,0.040021802817511734,0.02016963076200184,0.5106764163893001,0.25018708469159145,0.02874744932103603,-0.034742847156464494,0.5002261688634841,0.25031873719521647,0.04141717576913112,0.06416151305839661,
Auction_MinMax_CF_2,k=50,ok,60640,21795,0.523997467136783,0.25033239387795253,0.0444816505300947,-0.0036125042884757467,0.5447922028827177,0.2491629124503821,0.00921819080373517,-0.2178450075303714,0.5141092331926689,0.25023636157124624,0.06725900651529473,0.2067309292222783,
Auction_MinMax_CF_2,k=100,ok,72544,26361,0.4965191370306574,0.2506618172563608,0.08108515534971243,0.08854922299968514,0.5319220636318541,0.24979827492723292,0.034161770989699,-0.13489968659408427,0.5306254446229094,0.24967630736464794,0.08481735700546245,0.27639548301251693,
Auction_MinMax_CF_3,k=10,ok,41774,14880,0.5853818919033889,0.2451403175307252,-0.1272092855577195,-0.4775377408140332,0.5433924187796672,0.2487198600846012,-0.03311711616141116,-0.2520577064896345,0.5565157456047825,0.24771117911067211,-0.04885340678676599,-0.49425910538730927,
Auction_MinMax_CF_3,k=20,ok,56809,20285,0.5085428808161903,0.25018841047381496,0.0567997651715415,0.17480897533079423,0.5268590497316734,0.2501203574902484,0.0566504109945915,0.2789457797167163,0.4947574297522701,0.25007316470250496,0.008157476252367,0.004706916630346166,
Auction_MinMax_CF_3,k=30,ok,68163,24285,0.5175805544861806,0.25009224547196907,0.01095635538115608,-0.009472591421279302,0.520102812761615,0.24988887508047689,0.00195738338509183,-0.06379041805701069,0.5048999642183751,0.25009625161835586,0.01814257972666749,0.04764391224147403,
Auction_MinMax_CF_3,k=50,ok,82435,29285,0.520792343012503,0.2500261599244388,0.009596703712215859,-0.04805137711046998,0.5434880903622541,0.24896096824786698,-0.02235150790972505,-0.25555837990175134,0.5192169662600132,0.24984042594167927,0.041773108198347085,0.18653807400977943,
Auction_MinMax_CF_3,k=100,ok,98905,34837,0.48594737679721717,0.2504491024362247,0.04799377382397656,0.055575687754350754,0.5323356145432496,0.24947373248241603,0.0001542326243021766,-0.1769868418760222,0.5194825205034568,0.24996086023747985,0.0587766440439204,0.27704349619975926,
Auction_MinMax_CF_4,k=10,ok,56654,15282,0.5677083668785283,0.24664100029211297,-0.11466757605629113,-0.4905822061300692,0.5120624553178001,0.24928392724712903,-0.04529858276178951,-0.3044633770644523,0.5561983366881954,0.2476017296227442,-0.06487791152368066,-0.5563488934878357,
Auction_MinMax_CF_4,k=20,ok,77094,20619,0.5314274807443629,0.2493432396080376,0.01786399931602791,0.1453069776208387,0.5584134928202023,0.24916320854998458,0.02021139242142341,0.2728300780880875,0.5091566145232063,0.24996182529207173,-0.011216883815554421,0.015196267297374326,
Auction_MinMax_CF_4,k=30,ok,92448,24571,0.4912013748077345,0.2500714050528142,-0.01444878175506374,-0.0339072416437876,0.487144183576685,0.2499709689817225,-0.01792456131640064,-0.08804545166069071,0.5164465096912207,0.24994246696762282,-0.005832287556937986,0.018343022853629425,
Auction_MinMax_CF_4,k=50,ok,111720,29494,0.4916161906503118,0.25017003081858513,-0.010961365378842602,-0.06721479985707646,0.5125680291596765,0.2492832616425065,-0.031128534741227242,-0.28113584667655445,0.5373222583299107,0.2493042644624304,0.014396533913250863,0.13415680640573674,
Auction_MinMax_CF_4,k=100,ok,133742,34852,0.514367942175949,0.24997293889990685,0.01648829349487971,0.019376481302509553,0.5011147776970208,0.24972204691340527,-0.013864630006799897,-0.21396675711026664,0.5335552501200367,0.24924414894909686,0.030941373389210595,0.22614494003119023,
Auction_MinMax_CF_5,k=10,ok,71936,15990,0.5728110372340426,0.24630912639156285,-0.11841272625881934,-0.4824632066409082,0.5151178347934918,0.24958695748991186,-0.04764541342118948,-0.30119346391263163,0.5706215894868585,0.2464162651245848,-0.06799129175596519,-0.5417257643390576,
Auction_MinMax_CF_5,k=20,ok,97713,21386,0.5238599483248203,0.24957165459518185,0.02015482639626672,0.15718836248307513,0.5564346531122631,0.2489157628091779,0.020413567807423663,0.279399755565106,0.4958505797113808,0.2500459739853672,-0.011272003590542439,0.026299460509982466,
Auction_MinMax_CF_5,k=30,ok,117019,25487,0.49786277789937317,0.2500201950559183,-0.012072276202095321,-0.01573067771492131,0.49020915173125107,0.2500648817027195,-0.018589120663214435,-0.08113925288848349,0.5032299946860941,0.2500049404686421,-0.00466074895322042,0.043546722302723016,
Auction_MinMax_CF_5,k=50,ok,141214,30533,0.5058906918868763,0.24998073727096987,-0.008258785302713413,-0.04480876377757352,0.5169034493839731,0.24954064479530322,-0.03343022107529562,-0.2802204816304152,0.5162243173960215,0.24981846702998042,0.017301740476996064,0.17396812088195734,
Auction_MinMax_CF_5,k=100,ok,168594,36251,0.50011932148018,0.2500303693980882,0.0161571375312464,0.029034130332581565,0.5091149921477197,0.24984237311691157,-0.01636209520214,-0.20610998345840498,0.5162345644625184,0.2498395099223922,0.030472387211431404,0.23760507962804356,
Auction_MinMax_CF_6,k=10,ok,87926,16035,0.5851169129807714,0.24494720208154083,-0.09994944210733468,-0.47786030829132287,0.5273221645354365,0.24911188719695368,-0.037905258697656194,-0.29799983279222253,0.5757568266009898,0.24579181903430516,-0.06434133823578239,-0.5710086114637203,
Auction_MinMax_CF_6,k=20,ok,119099,21735,0.5097420626523754,0.25013341459567173,0.019159873652883457,0.1581102811817578,0.5446214891661953,0.2494922990883669,0.02081758131628205,0.31717141299399565,0.48621636778916605,0.25013182474074236,-0.007833535588115607,0.02662023193339421,
Auction_MinMax_CF_6,k=30,ok,142506,25841,0.5169014376570483,0.2500034315770429,-0.008438996830133648,-0.009389889640279942,0.503913469803904,0.2499476872382534,-0.013090114741049461,-0.06547442478314448,0.48825375619900113,0.25012388774206873,-0.0036748846690783524,0.03480894153814926,
Auction_MinMax_CF_6,k=50,ok,171747,31005,0.5243252900390021,0.2497898832941396,-0.007377300172123708,-0.04217230763197635,0.5321167053006639,0.24903951878715808,-0.02761903808456064,-0.2833135209417248,0.5022193607675276,0.2501585174829584,0.013994097067969318,0.15555456393210484,
Auction_MinMax_CF_6,k=100,ok,204845,36502,0.4872858711068413,0.25006682274578207,0.009846197495553242,0.027269141379719426,0.5235622218683098,0.24933202756909467,-0.016398527601792397,-0.2068425675590461,0.5108674406266017,0.24999239935057796,0.023034812314325973,0.21730435044428392,
Auction_MinMax_CF_7,k=10,ok,103961,14502,0.5926744854066073,0.24377887495830197,0.007496525274979345,-0.47780075068632366,0.5349541195057026,0.24938408060173406,0.0004559655571485261,-0.3310006192250168,0.5988698057150661,0.24314967689929226,-0.0008615516784543,-0.6316903438335133,
Auction_MinMax_CF_7,k=20,ok,140834,19917,0.5073562957081037,0.2501960454232811,-0.00611112993454949,0.14304442865137487,0.5441635342672775,0.2494562094558124,-0.011771009137344482,0.4535373133905522,0.49073996609346393,0.2501854927268341,-0.002551973375282004,0.06160223368809271,
Auction_MinMax_CF_7,k=30,ok,168347,24024,0.5222182011708355,0.24987814631597258,0.0017418845149580185,-0.020172779390819007,0.5079145561364513,0.2499249779115166,0.0023451949316268105,-0.05215534337512823,0.5223180317718714,0.2499298673816019,0.0012944739630358075,-0.012740861209605724,
Auction_MinMax_CF_7,k=50,ok,202752,29729,0.5343052894206216,0.24946008766615907,0.011229552736085797,-0.05285797222491402,0.5414605759634825,0.2487621556920744,0.01725152670943447,-0.3528478547737629,0.4805644726151458,0.2500868174333012,0.008943571607101814,0.054389578223608834,
Auction_MinMax_CF_7,k=100,ok,241347,37558,0.4703629018934389,0.2499308776907022,0.011719549950905723,0.016713277841477775,0.5375087762595598,0.2487740843409328,0.01849753572761257,-0.279657175717255,0.48825318594458533,0.2503392236579388,0.011426178983969842,0.1436133333073031,
Auction_MinMax_CF_8,k=10,ok,118463,15490,0.5915110366895626,0.24401657719464245,-0.01739987577689297,-0.4931406699768395,0.5257406783053955,0.24953743754753607,0.0013319396241757656,-0.3760307195861717,0.6005498939935267,0.24308899889509594,-0.01866792432493183,-0.6418515184206871,
Auction_MinMax_CF_8,k=20,ok,160751,21085,0.5129102707021412,0.24989116969479094,0.016998965301269528,0.12889548375299117,0.5537120032246368,0.249101298750454,0.016190205124913343,0.4923756595998458,0.49519192617165253,0.2500831900987045,0.013653884238195692,0.05830598230574028,
Auction_MinMax_CF_8,k=30,ok,192371,25194,0.5117674655688884,0.24993308696810296,0.014735399494660557,-0.038199062329015404,0.4980374643693172,0.24998901673721013,0.015840308154616636,-0.06819368603917654,0.5131732293902438,0.2499398929564254,0.015041089831152018,-0.0387818321145425,
Auction_MinMax_CF_8,k=50,ok,232481,30918,0.5164606565212471,0.2498649256234331,0.020907282924899368,-0.07799665025931682,0.5291049899481712,0.2494380502708116,0.020656502298815126,-0.41451157106292164,0.4956126497953926,0.250029121183251,0.024663386300446177,0.007944857093379712,
Auction_MinMax_CF_8,k=100,ok,278905,38684,0.505024077497063,0.2500769664017449,0.0281313051395229,-0.014731835962599622,0.520653165091572,0.2495985173720168,0.025268792271557438,-0.3476436665355591,0.508964893499009,0.24999255956254052,0.03183155026499855,0.09004300710745992,
Auction_MinMax_CF_9,k=10,ok,133953,10555,0.6048372963392801,0.24181493882015864,0.014339728414199863,-0.5021724085938334,0.5403423029517872,0.24899631380803602,0.007854442035268059,-0.48377970334792453,0.6129593263339721,0.24088127928821862,0.011712487164136675,-0.6251908468575589,
Auction_MinMax_CF_9,k=20,ok,181836,14486,0.5005007890202012,0.2502882289572589,0.00775753855478362,0.1250629118887682,0.5393904293569007,0.24967546957515374,0.0042638342607468,0.6932179083252579,0.48889668993607605,0.25019446234253084,0.009366254779304403,0.08235069403351648,
Auction_MinMax_CF_9,k=30,ok,217565,17401,0.5284143337039386,0.2495631200812103,0.016313865832922315,-0.04060160828321174,0.5138350347689074,0.24974085528723808,0.01630681329023823,-0.08038022887843996,0.5298722172662562,0.24958421724250537,0.01599495125914517,-0.04571088138064378,
Auction_MinMax_CF_9,k=50,ok,263399,21366,0.5430732067601826,0.24899908578337832,0.02355530127212987,-0.07880149626090885,0.5538477972832505,0.24822728169129765,0.02684410296904216,-0.5456688698871481,0.5341798766567347,0.2495435969829159,0.022261420756204395,-0.031971760464034896,
Auction_MinMax_CF_9,k=100,ok,317589,26388,0.5453065132360899,0.24953694026650602,0.024325777715538864,-0.014315262183279094,0.5542526472914548,0.2483556023231865,0.028338148929026395,-0.4398492716503454,0.4629155319012044,0.25007050622573274,0.023459131563936003,0.046405311711805494,
Auction_DecPre_CF_1,k=10,ok,15065,15974,0.5581780975776925,0.24756027689989885,0.03260853867651026,-0.4694809858255954,0.5118058921474328,0.24992280087167779,0.012930202920069574,-0.03436065064011049,0.5618424071395276,0.24765836307932818,0.031040777294605835,-0.6202146784840906,
Auction_DecPre_CF_1,k=20,ok,20671,21358,0.5359179294729092,0.24907364633751689,-0.00010043961068416721,0.166434695250592,0.562681202369951,0.24895832422349967,-0.00431746240647621,0.8727589192134388,0.5304743091894872,0.24942985337023246,0.004306521195085064,0.10727023816851686,
Auction_DecPre_CF_1,k=30,ok,24889,25478,0.5063767106523752,0.2499084324283098,0.010804579591486037,0.01447447576675974,0.5094648615870742,0.2501270259473717,0.006641920412211438,0.3308984107164599,0.4929766393102649,0.24999375347346825,0.0124724426134451,-0.02996678666594755,
Auction_DecPre_CF_1,k=50,ok,30068,30572,0.49944738756371204,0.2498734695375134,0.015182202573372569,0.01126180138582096,0.47752699211682315,0.24987061024310506,0.016021298899498118,0.0021664013831128905,0.5061607551464982,0.24984960310864718,0.015402704172085726,0.01305537255624006,
Auction_DecPre_CF_1,k=100,ok,36147,36397,0.5042198766069041,0.25006544669696784,0.02258905711733797,0.1632832445162598,0.4845066776622791,0.250114072820033,0.028219133951130092,0.2074760316374163,0.5107627826248151,0.2497541691487147,0.023969061728108806,0.1909793921974502,
Auction_DecPre_CF_2,k=10,ok,31039,10735,0.5837291667563527,0.24520369782296844,0.03590561110495549,-0.42337971076280906,0.5221138206075752,0.24991006440117486,0.024346604515775458,-0.2713729411975066,0.5932099008880787,0.24428840926134127,0.03523997582911286,-0.5252143797117268,
Auction_DecPre_CF_2,k=20,ok,42029,14780,0.5181988175409163,0.25000294223325253,0.019097783674760584,0.20259453642026376,0.5534396458030939,0.24937038287546326,0.01790665306171996,0.9730510564260868,0.5088505623895232,0.2502055078727262,0.021586406664359417,0.17453623250228203,
Auction_DecPre_CF_2,k=30,ok,50367,17796,0.4860837655062217,0.2503777122024615,0.03336010671722453,0.029984770311115183,0.49682442335596333,0.2504049822719147,0.03294646483544476,0.1720374601048352,0.4846331671703453,0.25033459036881645,0.03382439397145188,0.021971717612426597,
Auction_DecPre_CF_2,k=50,ok,60640,21795,0.4759026928532108,0.25036640873194604,0.045217917236193735,0.0030445092163251548,0.5375936050637181,0.24982421244993075,0.04820968644077644,-0.300113531588715,0.4812705380891323,0.25048230988161707,0.04447373812094631,0.0381827390021854,
